sigla_provincia;codice_istat;denominazione_ita_altra;denominazione_ita;denominazione_altra;flag_capoluogo;codice_belfiore;lat;lon;superficie_kmq;codice_sovracomunale
TO;001306;"Villar Pellice";"Villar Pellice";;NO;M013;44,8086259;7,1583554;60,0821;201
TO;001307;"Villar Perosa";"Villar Perosa";;NO;M014;44,9202092;7,2492886;11,3067;201
TO;001308;Villastellone;Villastellone;;NO;M027;44,9215581;7,7452811;20,2288;201
TO;001309;Vinovo;Vinovo;;NO;M060;44,9487676;7,6342468;17,6221;201
TO;001310;"Virle Piemonte";"Virle Piemonte";;NO;M069;44,8660009;7,5690156;14,2570;201
TO;001311;Vische;Vische;;NO;M071;45,3332672;7,9508054;17,3637;201
TO;001312;Vistrorio;Vistrorio;;NO;M080;45,4410792;7,7693372;4,6135;201
TO;001313;Viù;Viù;;NO;M094;45,2389483;7,3764677;84,3805;201
TO;001314;Volpiano;Volpiano;;NO;M122;45,2019855;7,7756018;32,1584;201
TO;001315;Volvera;Volvera;;NO;M133;44,9550567;7,5123717;20,9023;201
TO;001316;Mappano;Mappano;;NO;M316;45,1477232;7,7062633;9,4412;201
TO;001317;"Val di Chy";"Val di Chy";;NO;M405;45,4602040;7,7769592;13,9869;201
TO;001318;Valchiusa;Valchiusa;;NO;M415;45,4943236;7,7794356;50,5506;201
VC;002002;"Alagna Valsesia";"Alagna Valsesia";;NO;A119;45,8533433;7,9380903;133,7886;002
VC;002003;"Albano Vercellese";"Albano Vercellese";;NO;A130;45,4251777;8,3804928;14,3381;002
VC;002004;"Alice Castello";"Alice Castello";;NO;A198;45,3665256;8,0748050;24,4844;002
VC;002006;Arborio;Arborio;;NO;A358;45,4961087;8,3890054;22,9778;002
VC;002007;"Asigliano Vercellese";"Asigliano Vercellese";;NO;A466;45,2612274;8,4062038;26,2797;002
VC;002008;Balmuccia;Balmuccia;;NO;A600;45,8184287;8,1381009;10,0571;002
VC;002009;Balocco;Balocco;;NO;A601;45,4555733;8,2810247;16,8419;002
VC;002011;Bianzè;Bianzè;;NO;A847;45,3073896;8,1200343;42,0219;002
VC;002014;Boccioleto;Boccioleto;;NO;A914;45,8299673;8,1132939;33,9075;002
VC;002015;"Borgo d'Ale";"Borgo d'Ale";;NO;B009;45,3500173;8,0533733;39,7699;002
VC;002016;Borgosesia;Borgosesia;;NO;B041;45,7169175;8,2763563;40,7936;002
VC;002017;"Borgo Vercelli";"Borgo Vercelli";;NO;B046;45,3571343;8,4664437;19,0768;002
VC;002021;Buronzo;Buronzo;;NO;B280;45,4820959;8,2682816;25,1379;002
VC;002025;Campertogno;Campertogno;;NO;B505;45,7992405;8,0319955;34,3074;002
VC;002029;Carcoforo;Carcoforo;;NO;B752;45,9095077;8,0501304;23,0306;002
VC;002030;Caresana;Caresana;;NO;B767;45,2210317;8,5065028;23,6254;002
VC;002031;Caresanablot;Caresanablot;;NO;B768;45,3546894;8,3950800;10,6995;002
VC;002032;Carisio;Carisio;;NO;B782;45,4085899;8,1986488;30,1552;002
VC;002033;"Casanova Elvo";"Casanova Elvo";;NO;B928;45,3995512;8,2932972;16,2965;002
VC;002035;"San Giacomo Vercellese";"San Giacomo Vercellese";;NO;B952;45,4973587;8,3254526;9,6157;002
VC;002041;Cervatto;Cervatto;;NO;C548;45,8831907;8,1619161;9,5251;002
VC;002042;Cigliano;Cigliano;;NO;C680;45,3095741;8,0215075;25,5652;002
VC;002043;Civiasco;Civiasco;;NO;C757;45,8067941;8,2929290;7,3604;002
VC;002045;Collobiano;Collobiano;;NO;C884;45,3970812;8,3485733;9,1119;002
VC;002047;Costanzana;Costanzana;;NO;D113;45,2362016;8,3700480;20,3032;002
VC;002048;Cravagliana;Cravagliana;;NO;D132;45,8472240;8,2010621;35,1570;002
VC;002049;Crescentino;Crescentino;;NO;D154;45,1922243;8,1025205;48,3783;002
VC;002052;Crova;Crova;;NO;D187;45,3300515;8,2119560;14,1510;002
VC;002054;Desana;Desana;;NO;D281;45,2686726;8,3576894;17,1809;002
VC;002057;Fobello;Fobello;;NO;D641;45,8895243;8,1589386;28,9127;002
VC;002058;"Fontanetto Po";"Fontanetto Po";;NO;D676;45,1934858;8,1916100;23,0126;002
VC;002059;Formigliana;Formigliana;;NO;D712;45,4285834;8,2934452;16,6549;002
VC;002061;Gattinara;Gattinara;;NO;D938;45,6179229;8,3707626;34,0986;002
VC;002062;Ghislarengo;Ghislarengo;;NO;E007;45,5293119;8,3844347;12,5336;002
VC;002065;Greggio;Greggio;;NO;E163;45,4517299;8,3824334;11,6305;002
VC;002066;Guardabosone;Guardabosone;;NO;E237;45,7017497;8,2504035;6,2571;002
VC;002067;Lamporo;Lamporo;;NO;E433;45,2300239;8,0973859;9,7497;002
VC;002068;Lenta;Lenta;;NO;E528;45,5555768;8,3846004;19,1750;002
VC;002070;Lignana;Lignana;;NO;E583;45,2853163;8,3460624;22,0502;002
VC;002071;"Livorno Ferraris";"Livorno Ferraris";;NO;E626;45,2816599;8,0820345;58,0264;002
VC;002072;Lozzolo;Lozzolo;;NO;E711;45,6221459;8,3220233;6,2703;002
VC;002078;Mollia;Mollia;;NO;F297;45,8152849;8,0310091;13,8548;002
VC;002079;Moncrivello;Moncrivello;;NO;F342;45,3312414;7,9958681;19,4095;002
VC;002082;"Motta de' Conti";"Motta de' Conti";;NO;F774;45,1930881;8,5203608;11,5696;002
VC;002088;Olcenengo;Olcenengo;;NO;G016;45,3635894;8,3113958;16,6194;002
VC;002089;Oldenico;Oldenico;;NO;G018;45,4023734;8,3826833;6,6806;002
VC;002090;"Palazzolo Vercellese";"Palazzolo Vercellese";;NO;G266;45,1844798;8,2328541;14,7899;002
VC;002091;Pertengo;Pertengo;;NO;G471;45,2356218;8,4176310;8,6572;002
VC;002093;Pezzana;Pezzana;;NO;G528;45,2621670;8,4841787;16,9833;002
VC;002096;Pila;Pila;;NO;G666;45,7702168;8,0808508;8,6468;002
VC;002097;Piode;Piode;;NO;G685;45,7697761;8,0527669;13,4897;002
VC;002102;Postua;Postua;;NO;G940;45,7142284;8,2314964;16,2500;002
VC;002104;Prarolo;Prarolo;;NO;G985;45,2821620;8,4792928;11,6810;002
VC;002107;Quarona;Quarona;;NO;H108;45,7598673;8,2654611;16,6178;002
VC;002108;"Quinto Vercellese";"Quinto Vercellese";;NO;H132;45,3804772;8,3621678;10,8082;002
VC;002110;Rassa;Rassa;;NO;H188;45,7691927;8,0151122;43,6956;002
VC;002113;Rimella;Rimella;;NO;H293;45,9082620;8,1819034;25,8221;002
VC;002115;Rive;Rive;;NO;H346;45,2126066;8,4183070;9,2530;002
VC;002116;Roasio;Roasio;;NO;H365;45,6087028;8,2889560;28,1302;002
VC;002118;Ronsecco;Ronsecco;;NO;H549;45,2536696;8,2777377;24,8064;002
VC;002121;Rossa;Rossa;;NO;H577;45,8335536;8,1256335;11,5837;002
VC;002122;Rovasenda;Rovasenda;;NO;H364;45,5367138;8,3136841;29,1321;002
VC;002126;Salasco;Salasco;;NO;H690;45,3253311;8,2636722;12,0619;002
VC;002127;"Sali Vercellese";"Sali Vercellese";;NO;H707;45,3093805;8,3297391;8,9891;002
VC;002128;Saluggia;Saluggia;;NO;H725;45,2358678;8,0112083;31,8561;002
VC;002131;"San Germano Vercellese";"San Germano Vercellese";;NO;H861;45,3502903;8,2510737;31,0053;002
VC;002133;Santhià;Santhià;;NO;I337;45,3669515;8,1743400;52,9748;002
VC;002134;Scopa;Scopa;;NO;I544;45,7917247;8,1129765;22,4066;002
VC;002135;Scopello;Scopello;;NO;I545;45,7736558;8,0948674;18,1616;002
VC;002137;"Serravalle Sesia";"Serravalle Sesia";;NO;I663;45,6861532;8,3114647;20,6360;002
VC;002142;Stroppiana;Stroppiana;;NO;I984;45,2314128;8,4533186;18,5468;002
VC;002147;Tricerro;Tricerro;;NO;L420;45,2338530;8,3250521;11,9084;002
VC;002148;Trino;Trino;;NO;L429;45,1941660;8,2968829;70,6108;002
VC;002150;"Tronzano Vercellese";"Tronzano Vercellese";;NO;L451;45,3427197;8,1745758;44,1157;002
VC;002152;Valduggia;Valduggia;;NO;L566;45,7263817;8,3278468;28,4148;002
VC;002156;Varallo;Varallo;;NO;L669;45,8139621;8,2561968;102,5722;002
VC;002158;Vercelli;Vercelli;;SI;L750;45,3239845;8,4232144;79,7068;002
VC;002163;Villarboit;Villarboit;;NO;M003;45,4365745;8,3367442;25,4861;002
VC;002164;Villata;Villata;;NO;M028;45,3854396;8,4328002;14,7155;002
VC;002166;Vocca;Vocca;;NO;M106;45,8310243;8,1874999;20,1246;002
VC;002170;"Alto Sermenza";"Alto Sermenza";;NO;M389;45,8584278;8,0630581;60,0922;002
VC;002171;"Cellio con Breia";"Cellio con Breia";;NO;M398;45,7554576;8,3131315;16,9967;002
NO;003001;"Agrate Conturbia";"Agrate Conturbia";;NO;A088;45,6760853;8,5598353;14,2476;003
NO;003002;Ameno;Ameno;;NO;A264;45,7888831;8,4395097;10,3341;003
NO;003006;Armeno;Armeno;;NO;A414;45,8219823;8,4391625;31,3732;003
NO;003008;Arona;Arona;;NO;A429;45,7604427;8,5596661;15,4823;003
NO;003012;Barengo;Barengo;;NO;A653;45,5747120;8,5121523;19,5296;003
NO;003016;"Bellinzago Novarese";"Bellinzago Novarese";;NO;A752;45,5699618;8,6401943;38,8481;003
NO;003018;Biandrate;Biandrate;;NO;A844;45,4538720;8,4636849;11,9939;003
NO;003019;Boca;Boca;;NO;A911;45,6784331;8,4088915;9,3501;003
NO;003021;Bogogno;Bogogno;;NO;A929;45,6671713;8,5344759;8,5844;003
NO;003022;"Bolzano Novarese";"Bolzano Novarese";;NO;A953;45,7628699;8,4441637;3,6640;003
NO;003023;Borgolavezzaro;Borgolavezzaro;;NO;B016;45,3183562;8,6993390;21,2482;003
NO;003024;Borgomanero;Borgomanero;;NO;B019;45,6987411;8,4631085;31,7508;003
NO;003025;"Borgo Ticino";"Borgo Ticino";;NO;B043;45,6877412;8,6051198;13,6132;003
NO;003026;"Briga Novarese";"Briga Novarese";;NO;B176;45,7314826;8,4514911;5,2346;003
NO;003027;Briona;Briona;;NO;B183;45,5421887;8,4798095;24,5095;003
NO;003030;Caltignaga;Caltignaga;;NO;B431;45,5170977;8,5875877;22,7809;003
NO;003032;Cameri;Cameri;;NO;B473;45,5010792;8,6622246;40,6284;003
NO;003036;"Carpignano Sesia";"Carpignano Sesia";;NO;B823;45,5352457;8,4182732;14,8286;003
NO;003037;Casalbeltrame;Casalbeltrame;;NO;B864;45,4360610;8,4684360;16,4938;003
NO;003039;"Casaleggio Novara";"Casaleggio Novara";;NO;B883;45,4861551;8,4926366;10,5150;003
NO;003040;Casalino;Casalino;;NO;B897;45,3576824;8,5227151;39,4601;003
NO;003041;Casalvolone;Casalvolone;;NO;B920;45,3993759;8,4640911;17,2329;003
NO;003042;"Castellazzo Novarese";"Castellazzo Novarese";;NO;C149;45,5140156;8,4887096;11,2940;003
NO;003043;"Castelletto sopra Ticino";"Castelletto sopra Ticino";;NO;C166;45,7140506;8,6423544;14,9867;003
NO;003044;Cavaglietto;Cavaglietto;;NO;C364;45,6031297;8,5009758;6,7216;003
NO;003045;"Cavaglio d'Agogna";"Cavaglio d'Agogna";;NO;C365;45,6121759;8,4829540;9,8041;003
NO;003047;Cavallirio;Cavallirio;;NO;C378;45,6650072;8,3967207;8,4926;003
NO;003049;Cerano;Cerano;;NO;C483;45,4108206;8,7808342;32,8067;003
NO;003051;Colazza;Colazza;;NO;C829;45,7905461;8,4973044;2,8623;003
NO;003052;Comignago;Comignago;;NO;C926;45,7116349;8,5629843;4,4270;003
NO;003055;Cressa;Cressa;;NO;D162;45,6480752;8,5071919;7,3584;003
NO;003058;Cureggio;Cureggio;;NO;D216;45,6751255;8,4613425;8,9587;003
NO;003060;Divignano;Divignano;;NO;D309;45,6623177;8,6015221;5,0328;003
NO;003062;Dormelletto;Dormelletto;;NO;D347;45,7299471;8,5732374;7,1427;003
NO;003065;"Fara Novarese";"Fara Novarese";;NO;D492;45,5551553;8,4590680;9,2886;003
NO;003066;"Fontaneto d'Agogna";"Fontaneto d'Agogna";;NO;D675;45,6399695;8,4841803;20,3203;003
NO;003068;Galliate;Galliate;;NO;D872;45,4776303;8,6952155;29,3355;003
NO;003069;"Garbagna Novarese";"Garbagna Novarese";;NO;D911;45,3866557;8,6596751;10,3564;003
NO;003070;Gargallo;Gargallo;;NO;D921;45,7275177;8,4292431;3,7436;003
NO;003073;Ghemme;Ghemme;;NO;E001;45,5977769;8,4201445;20,2180;003
NO;003076;Gozzano;Gozzano;;NO;E120;45,7474019;8,4346675;12,3907;003
NO;003077;"Granozzo con Monticello";"Granozzo con Monticello";;NO;E143;45,3597821;8,5737831;18,6649;003
NO;003079;Grignasco;Grignasco;;NO;E177;45,6820262;8,3396951;14,6514;003
NO;003082;Invorio;Invorio;;NO;E314;45,7558822;8,4868148;16,9371;003
NO;003083;Landiona;Landiona;;NO;E436;45,4968621;8,4221343;7,3723;003
NO;003084;Lesa;Lesa;;NO;E544;45,8300977;8,5647848;13,3566;003
NO;003088;Maggiora;Maggiora;;NO;E803;45,6907794;8,4210033;11,0051;003
NO;003090;"Mandello Vitta";"Mandello Vitta";;NO;E880;45,4951692;8,4591716;5,7503;003
NO;003091;"Marano Ticino";"Marano Ticino";;NO;E907;45,6297598;8,6319372;7,7457;003
NO;003093;"Massino Visconti";"Massino Visconti";;NO;F047;45,8219023;8,5388064;6,8438;003
NO;003095;Meina;Meina;;NO;F093;45,7900453;8,5376919;7,2530;003
NO;003097;Mezzomerico;Mezzomerico;;NO;F188;45,6202726;8,6045925;7,8118;003
NO;003098;Miasino;Miasino;;NO;F191;45,8021058;8,4302634;5,7260;003
NO;003100;Momo;Momo;;NO;F317;45,5739320;8,5553671;23,2540;003
NO;003103;Nebbiuno;Nebbiuno;;NO;F859;45,8060806;8,5242221;8,0337;003
NO;003104;Nibbiola;Nibbiola;;NO;F886;45,3718476;8,6563164;11,5667;003
NO;003106;Novara;Novara;;SI;F952;45,4458504;8,6219480;102,9565;003
NO;003108;Oleggio;Oleggio;;NO;G019;45,5963825;8,6374759;37,7931;003
NO;003109;"Oleggio Castello";"Oleggio Castello";;NO;G020;45,7493850;8,5298410;5,4590;003
NO;003112;"Orta San Giulio";"Orta San Giulio";;NO;G134;45,7998369;8,4051688;6,5976;003
NO;003114;Paruzzaro;Paruzzaro;;NO;G349;45,7486889;8,5133252;5,6135;003
NO;003115;Pella;Pella;;NO;G421;45,7970766;8,3831702;7,7694;003
NO;003116;Pettenasco;Pettenasco;;NO;G520;45,8173284;8,4085679;7,1942;003
NO;003119;Pisano;Pisano;;NO;G703;45,7935374;8,5104159;2,8922;003
NO;003120;Pogno;Pogno;;NO;G775;45,7566695;8,3831012;9,8605;003
NO;003121;Pombia;Pombia;;NO;G809;45,6491038;8,6327453;12,3859;003
NO;003122;"Prato Sesia";"Prato Sesia";;NO;H001;45,6478623;8,3737385;12,2305;003
NO;003129;Recetto;Recetto;;NO;H213;45,4609596;8,4365359;9,0822;003
NO;003130;"Romagnano Sesia";"Romagnano Sesia";;NO;H502;45,6333932;8,3826912;17,9490;003
NO;003131;Romentino;Romentino;;NO;H518;45,4626025;8,7208650;17,7772;003
NO;003133;"San Maurizio d'Opaglio";"San Maurizio d'Opaglio";;NO;I025;45,7723901;8,3910007;8,4610;003
NO;003134;"San Nazzaro Sesia";"San Nazzaro Sesia";;NO;I052;45,4380942;8,4235444;11,3737;003
NO;003135;"San Pietro Mosezzo";"San Pietro Mosezzo";;NO;I116;45,4556397;8,5434353;34,8030;003
NO;003138;Sillavengo;Sillavengo;;NO;I736;45,5204214;8,4404986;9,1604;003
NO;003139;Sizzano;Sizzano;;NO;I767;45,5773308;8,4373053;10,9443;003
NO;003140;Soriso;Soriso;;NO;I857;45,7424197;8,4091416;6,1498;003
NO;003141;Sozzago;Sozzago;;NO;I880;45,3979676;8,7209912;13,4797;003
NO;003143;Suno;Suno;;NO;L007;45,6311547;8,5409006;21,2711;003
NO;003144;Terdobbiate;Terdobbiate;;NO;L104;45,3763443;8,6951047;7,7604;003
NO;003146;Tornaco;Tornaco;;NO;L223;45,3574195;8,7179151;13,7920;003
NO;003149;Trecate;Trecate;;NO;L356;45,4318269;8,7349776;37,9150;003
NO;003153;"Vaprio d'Agogna";"Vaprio d'Agogna";;NO;L668;45,6035576;8,5540248;10,1099;003
NO;003154;"Varallo Pombia";"Varallo Pombia";;NO;L670;45,6671991;8,6334322;13,5682;003
NO;003158;Vespolate;Vespolate;;NO;L808;45,3495042;8,6690243;17,4498;003
NO;003159;Vicolungo;Vicolungo;;NO;L847;45,4788013;8,4612454;13,3200;003
NO;003164;Vinzaglio;Vinzaglio;;NO;M062;45,3236605;8,5183846;15,6729;003
NO;003166;Gattico-Veruno;Gattico-Veruno;;NO;M416;45,7090414;8,5204495;26,5321;003
CN;004001;Acceglio;Acceglio;;NO;A016;44,4757747;6,9911262;152,0810;004
CN;004002;Aisone;Aisone;;NO;A113;44,3134963;7,2208087;36,9898;004
CN;004003;Alba;Alba;;NO;A124;44,7010636;8,0358650;53,7113;004
CN;004004;"Albaretto della Torre";"Albaretto della Torre";;NO;A139;44,5958525;8,0640777;4,6097;004
CN;004005;Alto;Alto;;NO;A238;44,1082408;8,0035104;7,5296;004
CN;004006;Argentera;Argentera;;NO;A394;44,3795647;6,9693790;76,0215;004
CN;004007;Arguello;Arguello;;NO;A396;44,5829453;8,1107105;4,7916;004
CN;004008;Bagnasco;Bagnasco;;NO;A555;44,3020108;8,0425744;30,9954;004
CN;004009;"Bagnolo Piemonte";"Bagnolo Piemonte";;NO;A571;44,7599564;7,3153725;63,4930;004
CN;004010;"Baldissero d'Alba";"Baldissero d'Alba";;NO;A589;44,7586894;7,9155818;15,4448;004
CN;004011;Barbaresco;Barbaresco;;NO;A629;44,7255261;8,0805074;7,6128;004
CN;004012;Barge;Barge;;NO;A660;44,7252317;7,3236942;82,0170;004
CN;004013;Barolo;Barolo;;NO;A671;44,6099777;7,9418227;5,6069;004
CN;004014;"Bastia Mondovì";"Bastia Mondovì";;NO;A709;44,4413431;7,8933181;12,6425;004
CN;004015;Battifollo;Battifollo;;NO;A716;44,3191918;8,0095719;10,6043;004
CN;004016;Beinette;Beinette;;NO;A735;44,3656422;7,6457490;17,6390;004
CN;004017;Bellino;Bellino;;NO;A750;44,5807274;7,0147325;61,8409;004
CN;004018;"Belvedere Langhe";"Belvedere Langhe";;NO;A774;44,4945899;7,9740884;4,9681;004
CN;004019;"Bene Vagienna";"Bene Vagienna";;NO;A779;44,5451996;7,8328219;48,5310;004
CN;004020;Benevello;Benevello;;NO;A782;44,6281561;8,1057596;5,1069;004
CN;004021;Bergolo;Bergolo;;NO;A798;44,5479773;8,1835731;3,3315;004
CN;004022;Bernezzo;Bernezzo;;NO;A805;44,3885948;7,4353252;26,3678;004
CN;004023;Bonvicino;Bonvicino;;NO;A979;44,5036408;8,0158248;7,2694;004
CN;004024;Borgomale;Borgomale;;NO;B018;44,6203380;8,1328266;8,3663;004
CN;004025;"Borgo San Dalmazzo";"Borgo San Dalmazzo";;NO;B033;44,3287307;7,4875792;21,8426;004
CN;004026;Bosia;Bosia;;NO;B079;44,6025463;8,1462310;5,6089;004
CN;004027;Bossolasco;Bossolasco;;NO;B084;44,5267619;8,0575084;14,5140;004
CN;004028;Boves;Boves;;NO;B101;44,3297580;7,5516836;50,9798;004
CN;004029;Bra;Bra;;NO;B111;44,6981854;7,8546811;59,1398;004
CN;004030;Briaglia;Briaglia;;NO;B167;44,3950610;7,8769069;6,2152;004
CN;004031;"Briga Alta";"Briga Alta";;NO;B175;44,0832339;7,7508240;51,5907;004
CN;004032;Brondello;Brondello;;NO;B200;44,6013397;7,4078098;10,4004;004
CN;004033;Brossasco;Brossasco;;NO;B204;44,5701756;7,3609686;27,4783;004
CN;004034;Busca;Busca;;NO;B285;44,5135354;7,4734820;75,9217;004
CN;004035;Camerana;Camerana;;NO;B467;44,4226636;8,1407764;23,8283;004
CN;004037;Canale;Canale;;NO;B573;44,7971679;7,9914244;18,0694;004
CN;004038;Canosio;Canosio;;NO;B621;44,4552894;7,0813641;48,1419;004
CN;004039;Caprauna;Caprauna;;NO;B692;44,1158460;7,9548871;11,6542;004
CN;004040;Caraglio;Caraglio;;NO;B719;44,4176825;7,4275651;41,7194;004
CN;004041;"Caramagna Piemonte";"Caramagna Piemonte";;NO;B720;44,7804338;7,7411636;26,5793;004
CN;004042;Cardè;Cardè;;NO;B755;44,7441377;7,4782657;19,3187;004
CN;004043;Carrù;Carrù;;NO;B841;44,4785513;7,8802367;26,1288;004
CN;004044;Cartignano;Cartignano;;NO;B845;44,4769253;7,2878915;7,0717;004
CN;004045;Casalgrasso;Casalgrasso;;NO;B894;44,8193516;7,6251596;18,0834;004
CN;004046;Castagnito;Castagnito;;NO;C046;44,7565100;8,0300963;6,8008;004
CN;004047;Casteldelfino;Casteldelfino;;NO;C081;44,5909842;7,0690308;33,7955;004
CN;004049;"Castelletto Stura";"Castelletto Stura";;NO;C165;44,4441955;7,6390663;16,9538;004
CN;004050;"Castelletto Uzzone";"Castelletto Uzzone";;NO;C167;44,4943580;8,1886150;15,3489;004
CN;004051;"Castellinaldo d'Alba";"Castellinaldo d'Alba";;NO;C173;44,7754860;8,0316605;7,7364;004
CN;004052;"Castellino Tanaro";"Castellino Tanaro";;NO;C176;44,4277301;7,9818733;11,3123;004
CN;004053;Castelmagno;Castelmagno;;NO;C205;44,4092292;7,2124112;49,5434;004
CN;004054;"Castelnuovo di Ceva";"Castelnuovo di Ceva";;NO;C214;44,3549053;8,1277030;6,4356;004
CN;004055;"Castiglione Falletto";"Castiglione Falletto";;NO;C314;44,6233151;7,9790685;4,6381;004
CN;004056;"Castiglione Tinella";"Castiglione Tinella";;NO;C317;44,7260957;8,1894800;11,6647;004
CN;004057;Castino;Castino;;NO;C323;44,6170564;8,1812254;15,6624;004
CN;004058;Cavallerleone;Cavallerleone;;NO;C375;44,7395794;7,6628412;17,0667;004
CN;004059;Cavallermaggiore;Cavallermaggiore;;NO;C376;44,7078749;7,6877385;51,4346;004
CN;004060;"Celle di Macra";"Celle di Macra";;NO;C441;44,4825401;7,1796819;31,4892;004
CN;004061;Centallo;Centallo;;NO;C466;44,5008919;7,5869249;42,9514;004
CN;004062;"Ceresole Alba";"Ceresole Alba";;NO;C504;44,7994688;7,8206197;37,0167;004
CN;004063;"Cerretto Langhe";"Cerretto Langhe";;NO;C530;44,5743611;8,0978133;9,8675;004
CN;004064;Cervasca;Cervasca;;NO;C547;44,3829408;7,4682686;17,3521;004
CN;004065;Cervere;Cervere;;NO;C550;44,6346754;7,7931627;18,7175;004
CN;004066;Ceva;Ceva;;NO;C589;44,3861728;8,0351954;43,3937;004
CN;004067;Cherasco;Cherasco;;NO;C599;44,6522131;7,8582499;81,4092;004
CN;004068;"Chiusa di Pesio";"Chiusa di Pesio";;NO;C653;44,3247041;7,6779404;95,3486;004
CN;004069;Cigliè;Cigliè;;NO;C681;44,4353702;7,9263117;5,5302;004
CN;004070;Cissone;Cissone;;NO;C738;44,5630441;8,0305312;6,1316;004
CN;004071;Clavesana;Clavesana;;NO;C792;44,4821466;7,9120654;16,7154;004
CN;004072;"Corneliano d'Alba";"Corneliano d'Alba";;NO;D022;44,7354899;7,9613258;9,8369;004
CN;004073;Cortemilia;Cortemilia;;NO;D062;44,5809003;8,1919263;24,9015;004
CN;004074;"Cossano Belbo";"Cossano Belbo";;NO;D093;44,6690265;8,1986566;20,5029;004
CN;004075;"Costigliole Saluzzo";"Costigliole Saluzzo";;NO;D120;44,5646197;7,4850170;15,4026;004
CN;004076;Cravanzana;Cravanzana;;NO;D133;44,5731485;8,1282172;8,4434;004
CN;004077;Crissolo;Crissolo;;NO;D172;44,6990019;7,1572847;52,0100;004
CN;004078;Cuneo;Cuneo;;SI;D205;44,3932959;7,5512277;119,5699;004
CN;004079;Demonte;Demonte;;NO;D271;44,3153331;7,2975503;126,8543;004
CN;004080;"Diano d'Alba";"Diano d'Alba";;NO;D291;44,6514464;8,0276856;17,2948;004
CN;004081;Dogliani;Dogliani;;NO;D314;44,5299748;7,9449441;35,1562;004
CN;004082;Dronero;Dronero;;NO;D372;44,4674954;7,3630286;57,7901;004
CN;004083;Elva;Elva;;NO;D401;44,5397173;7,0896081;26,1606;004
CN;004084;Entracque;Entracque;;NO;D410;44,2407422;7,3977731;161,3023;004
CN;004085;Envie;Envie;;NO;D412;44,6818228;7,3721825;25,0875;004
CN;004086;Farigliano;Farigliano;;NO;D499;44,5117458;7,9170361;16,7514;004
CN;004087;Faule;Faule;;NO;D511;44,8054495;7,5806752;7,0536;004
CN;004088;Feisoglio;Feisoglio;;NO;D523;44,5433588;8,1042745;7,6907;004
CN;004089;Fossano;Fossano;;NO;D742;44,5493716;7,7248397;130,7838;004
CN;004090;"Frabosa Soprana";"Frabosa Soprana";;NO;D751;44,2872961;7,8066838;46,8188;004
CN;004091;"Frabosa Sottana";"Frabosa Sottana";;NO;D752;44,3020837;7,7983016;37,6853;004
CN;004092;Frassino;Frassino;;NO;D782;44,5713420;7,2757209;17,0534;004
CN;004093;Gaiola;Gaiola;;NO;D856;44,3352030;7,4068005;5,1262;004
CN;004094;Gambasca;Gambasca;;NO;D894;44,6293828;7,3475098;5,6600;004
CN;004095;Garessio;Garessio;;NO;D920;44,1971891;8,0300498;130,7008;004
CN;004096;Genola;Genola;;NO;D967;44,5879574;7,6626001;13,8769;004
CN;004097;Gorzegno;Gorzegno;;NO;E111;44,5118324;8,1351125;13,4167;004
CN;004098;Gottasecca;Gottasecca;;NO;E115;44,4617130;8,1671339;13,4129;004
CN;004099;Govone;Govone;;NO;E118;44,8046803;8,0998171;19,2168;004
CN;004100;"Grinzane Cavour";"Grinzane Cavour";;NO;E182;44,6565548;7,9821516;3,9508;004
CN;004101;Guarene;Guarene;;NO;E251;44,7377803;8,0336407;13,6770;004
CN;004102;Igliano;Igliano;;NO;E282;44,4434642;8,0124698;3,3426;004
CN;004103;Isasca;Isasca;;NO;E327;44,5870893;7,3814035;5,3427;004
CN;004104;Lagnasco;Lagnasco;;NO;E406;44,6246191;7,5552578;17,8690;004
CN;004105;"La Morra";"La Morra";;NO;E430;44,6373352;7,9334918;24,3295;004
CN;004106;"Lequio Berria";"Lequio Berria";;NO;E540;44,6045887;8,0976968;12,1741;004
CN;004107;"Lequio Tanaro";"Lequio Tanaro";;NO;E539;44,5603195;7,8836143;12,1645;004
CN;004108;Lesegno;Lesegno;;NO;E546;44,4012286;7,9665852;14,3992;004
CN;004109;Levice;Levice;;NO;E564;44,5376157;8,1566211;15,9597;004
CN;004110;"Limone Piemonte";"Limone Piemonte";;NO;E597;44,2013522;7,5760457;71,6276;004
CN;004111;Lisio;Lisio;;NO;E615;44,3066638;7,9797521;8,4074;004
CN;004112;Macra;Macra;;NO;E789;44,4998778;7,1792259;24,4888;004
CN;004113;"Magliano Alfieri";"Magliano Alfieri";;NO;E809;44,7664785;8,0678110;9,4924;004
CN;004114;"Magliano Alpi";"Magliano Alpi";;NO;E808;44,4581287;7,7995736;33,6321;004
CN;004115;Mango;Mango;;NO;E887;44,6845446;8,1503795;20,1220;004
CN;004116;Manta;Manta;;NO;E894;44,6142723;7,4863262;11,9254;004
